,SG_UF,NR_ZONA,NR_LOCAL_VOTACAO,2009,2010,2011,2013,2015,2020,SY_MODELOS_DISTINTOS
61972,SC,6,1767,0,0,2,0,0,0,1
61973,SC,7,1015,8,0,63,0,16,0,3
61974,SC,7,1023,0,0,54,0,24,0,2
61975,SC,7,1031,0,0,0,0,3,0,1
61976,SC,7,1040,4,0,23,0,22,0,3
61977,SC,7,1058,0,0,48,0,4,0,2
61978,SC,7,1066,0,0,0,0,6,0,1
61979,SC,7,1074,0,0,0,0,2,0,1
61980,SC,7,1082,0,0,14,0,7,0,2
61981,SC,7,1090,0,0,0,0,4,0,1
61982,SC,7,1112,0,0,0,0,4,0,1
61983,SC,7,1120,0,0,0,0,4,0,1
61984,SC,7,1147,0,0,3,0,0,0,1
61985,SC,7,1155,0,0,0,0,3,0,1
61986,SC,7,1201,0,0,0,0,4,0,1
61987,SC,7,1236,0,0,0,0,3,0,1
61988,SC,7,1309,0,0,0,0,4,0,1
61989,SC,7,1457,0,0,0,0,3,0,1
61990,SC,7,1465,0,0,0,0,4,0,1
61991,SC,7,1481,0,0,0,0,2,0,1
61992,SC,7,1627,0,0,0,0,3,0,1
61993,SC,7,1651,0,0,0,0,4,0,1
61994,SC,7,1708,0,0,20,0,0,0,1
61995,SC,7,1716,4,0,4,0,0,0,2
61996,SC,7,1724,0,0,0,0,7,0,1
61997,SC,7,1732,0,0,0,0,4,0,1
61998,SC,7,1740,0,0,0,0,3,0,1
61999,SC,7,1759,0,0,0,0,4,0,1
62000,SC,7,1767,0,0,0,0,4,0,1
62001,SC,8,1015,4,0,84,0,40,0,3
62002,SC,8,1023,0,0,24,8,24,0,3
62003,SC,8,1031,0,0,0,0,20,0,1
62004,SC,8,1040,0,0,8,0,12,0,2
62005,SC,8,1058,0,0,0,0,11,0,1
62006,SC,8,1066,0,0,0,0,12,0,1
62007,SC,8,1074,0,0,36,0,7,0,2
62008,SC,8,1082,0,0,0,0,24,0,1
62009,SC,8,1090,0,0,40,0,8,0,2
62010,SC,8,1104,0,0,0,0,19,0,1
62011,SC,8,1112,0,0,0,0,8,0,1
62012,SC,8,1120,0,0,0,0,11,0,1
62013,SC,8,1139,0,0,0,0,4,0,1
62014,SC,8,1147,0,0,12,0,8,0,2
62015,SC,8,1163,0,0,0,0,4,0,1
62016,SC,8,1171,0,0,0,0,4,0,1
62017,SC,8,1180,0,0,0,0,4,0,1
62018,SC,8,1198,0,0,0,0,4,0,1
62019,SC,8,1201,0,0,0,0,4,0,1
62020,SC,8,1236,0,0,0,0,4,0,1
62021,SC,8,1252,0,0,0,0,4,0,1
62022,SC,8,1260,0,0,0,0,4,0,1
62023,SC,8,1287,0,0,20,0,0,0,1
62024,SC,8,1295,8,0,36,0,4,0,3
62025,SC,8,1333,0,0,0,0,8,0,1
62026,SC,8,1350,0,0,0,0,11,0,1
62027,SC,8,1368,0,0,0,0,4,0,1
62028,SC,8,1376,0,0,0,0,4,0,1
62029,SC,8,1384,0,0,0,0,8,0,1
62030,SC,8,1392,0,0,0,0,4,0,1
62031,SC,8,1406,0,0,0,0,4,0,1
62032,SC,8,1414,0,0,44,0,0,0,1
62033,SC,8,1422,4,0,48,0,0,0,2
62034,SC,8,1430,8,0,68,8,0,0,3
62035,SC,8,1465,3,0,24,0,4,0,3
62036,SC,8,1481,0,0,16,0,0,0,1
62037,SC,8,1490,4,0,8,0,0,0,2
62038,SC,8,1511,0,0,0,0,4,0,1
62039,SC,8,1520,0,0,0,0,4,0,1
62040,SC,8,1538,0,0,0,0,4,0,1
62041,SC,8,1597,0,0,0,0,4,0,1
62042,SC,8,1635,0,0,0,0,4,0,1
62043,SC,8,1660,0,0,0,0,4,0,1
62044,SC,8,1686,0,0,0,0,4,0,1
62045,SC,8,1708,0,0,0,0,4,0,1
62046,SC,9,1015,0,0,0,0,53,0,1
62047,SC,9,1023,0,0,0,0,4,0,1
62048,SC,9,1040,0,0,52,0,20,0,2
62049,SC,9,1058,0,0,0,0,4,0,1
62050,SC,9,1066,0,0,0,0,8,0,1
62051,SC,9,1082,0,0,0,0,4,0,1
62052,SC,9,1090,0,0,0,0,4,0,1
62053,SC,9,1120,0,0,20,0,0,0,1
62054,SC,9,1147,16,0,15,0,0,0,2
62055,SC,9,1236,0,0,12,0,16,0,2
62056,SC,9,1260,8,0,11,0,0,0,2
62057,SC,9,1279,0,0,8,0,0,0,1
62058,SC,9,1287,4,0,7,0,0,0,2
62059,SC,9,1295,0,0,4,0,0,0,1
62060,SC,9,1333,0,0,4,0,0,0,1
62061,SC,9,1376,0,0,4,0,0,0,1
62062,SC,9,1406,0,0,0,0,3,0,1
62063,SC,9,1414,0,0,0,0,4,0,1
62064,SC,9,1430,0,0,0,0,3,0,1
62065,SC,9,1457,0,0,0,0,4,0,1
62066,SC,9,1481,0,0,0,0,4,0,1
62067,SC,9,1538,0,0,0,0,4,0,1
62068,SC,9,1562,0,0,0,0,4,0,1
62069,SC,9,1570,0,0,0,0,3,0,1
62070,SC,9,1759,0,0,8,0,0,0,1
62071,SC,9,1783,0,0,4,0,0,0,1
62072,SC,9,1791,4,0,7,0,0,0,2
62073,SC,9,1805,0,0,4,0,0,0,1
62074,SC,9,1864,0,0,4,0,3,0,2
62075,SC,9,1872,0,0,4,0,0,0,1
62076,SC,9,1902,0,0,0,0,3,0,1
62077,SC,9,1910,0,0,3,0,0,0,1
62078,SC,9,2232,3,0,0,0,0,0,1
62079,SC,9,2283,0,0,8,0,12,0,2
62080,SC,9,2305,0,0,16,0,20,0,2
62081,SC,9,2321,0,0,0,0,4,0,1
62082,SC,9,2330,0,0,4,0,4,0,2
62083,SC,9,2380,4,0,4,0,4,0,3
62084,SC,9,2399,0,0,12,0,0,0,1
62085,SC,9,2470,0,0,0,0,4,0,1
62086,SC,9,2488,0,0,44,0,8,0,2
62087,SC,9,2496,0,0,34,0,0,0,1
62088,SC,9,2526,0,0,4,0,0,0,1
62089,SC,9,2534,0,0,4,0,0,0,1
62090,SC,9,2542,0,0,8,0,0,0,1
62091,SC,9,2577,3,0,0,0,0,0,1
62092,SC,10,1015,0,0,0,0,0,67,1
62093,SC,10,1023,0,0,0,0,0,71,1
62094,SC,10,1031,0,0,0,0,0,52,1
62095,SC,10,1058,0,0,0,0,0,50,1
62096,SC,10,1082,0,0,0,0,0,20,1
62097,SC,10,1180,0,0,0,0,0,64,1
62098,SC,10,1198,0,0,0,0,0,35,1
62099,SC,10,1201,0,0,0,0,0,16,1
62100,SC,10,1210,0,0,0,0,0,36,1
62101,SC,10,1236,0,0,0,0,0,45,1
62102,SC,10,1252,0,0,0,0,0,36,1
62103,SC,10,1260,0,0,0,0,0,11,1
62104,SC,10,1279,0,0,0,0,0,11,1
62105,SC,10,1309,0,0,0,0,0,16,1
62106,SC,10,1317,0,0,0,0,0,12,1
62107,SC,10,1333,0,0,0,0,0,28,1
62108,SC,10,1368,0,0,0,0,0,44,1
62109,SC,10,1759,0,0,0,0,0,24,1
62110,SC,10,1767,0,0,0,0,0,16,1
62111,SC,10,1775,0,0,0,0,0,16,1
62112,SC,10,1910,0,0,0,0,0,32,1
62113,SC,10,1929,0,0,0,0,0,23,1
62114,SC,10,1970,0,0,0,0,0,4,1
62115,SC,10,2070,0,0,0,0,0,16,1
62116,SC,10,2097,0,0,0,0,0,4,1
62117,SC,10,2100,0,0,0,0,0,2,1
62118,SC,10,2119,0,0,0,0,0,2,1
62119,SC,11,1015,4,0,0,0,70,0,2
62120,SC,11,1023,4,0,47,0,20,0,3
62121,SC,11,1031,0,0,0,0,4,0,1
62122,SC,11,1040,17,0,63,0,60,0,3
62123,SC,11,1058,0,0,0,0,20,0,1
62124,SC,11,1066,0,0,0,0,12,0,1
62125,SC,11,1074,4,0,0,0,7,0,2
62126,SC,11,1082,0,0,0,0,3,0,1
62127,SC,11,1180,0,0,4,0,0,0,1
62128,SC,11,1198,0,0,4,0,0,0,1
62129,SC,11,1201,0,0,4,0,0,0,1
62130,SC,11,1309,4,0,36,0,0,0,2
62131,SC,11,1325,0,0,2,0,0,0,1
62132,SC,11,1333,0,0,4,0,0,0,1
62133,SC,11,1350,0,0,40,0,0,0,1
62134,SC,11,1384,0,0,20,0,4,0,2
62135,SC,11,1406,0,0,4,0,0,0,1
62136,SC,11,1414,8,0,24,0,4,0,3
62137,SC,11,1465,0,0,4,0,0,0,1
62138,SC,11,1511,0,0,4,0,0,0,1
62139,SC,11,1546,0,0,20,0,0,0,1
62140,SC,11,1813,4,0,31,0,4,0,3
62141,SC,11,1848,4,0,12,0,4,0,3
62142,SC,12,1015,0,0,0,0,0,68,1
62143,SC,12,1023,0,0,0,0,0,28,1
62144,SC,12,1031,0,0,0,0,0,32,1
62145,SC,12,1058,0,0,0,0,0,71,1
62146,SC,12,1139,0,0,0,0,0,8,1
62147,SC,12,1147,0,0,0,0,0,52,1
62148,SC,12,1155,0,0,0,0,0,12,1
62149,SC,12,1163,0,0,0,0,0,16,1
62150,SC,12,1686,0,0,0,0,0,36,1
62151,SC,12,1708,0,0,0,0,0,80,1
62152,SC,12,1716,0,0,0,0,0,28,1
62153,SC,12,1732,0,0,0,0,0,12,1
62154,SC,12,1740,0,0,0,0,0,12,1
62155,SC,12,1767,0,0,0,0,0,40,1
62156,SC,12,1775,0,0,0,0,0,16,1
62157,SC,12,1783,0,0,0,0,0,98,1
62158,SC,12,1805,0,0,0,0,0,44,1
62159,SC,12,1813,0,0,0,0,0,12,1
62160,SC,12,1821,0,0,0,0,0,8,1
62161,SC,12,2020,0,0,0,0,0,28,1
62162,SC,12,2038,0,0,0,0,0,12,1
62163,SC,12,2046,0,0,0,0,0,64,1
62164,SC,12,2054,0,0,0,0,0,40,1
62165,SC,12,2062,0,0,0,0,0,56,1
62166,SC,12,2070,0,0,0,0,0,56,1
62167,SC,12,2089,0,0,0,0,0,68,1
62168,SC,12,2097,0,0,0,0,0,44,1
62169,SC,12,2100,0,0,0,0,0,44,1
62170,SC,12,2119,0,0,0,0,0,72,1
62171,SC,12,2127,0,0,0,0,0,16,1
62172,SC,12,2135,0,0,0,0,0,44,1
62173,SC,12,2143,0,0,0,0,0,48,1
62174,SC,12,2151,0,0,0,0,0,56,1
62175,SC,12,2160,0,0,0,0,0,56,1
62176,SC,12,2178,0,0,0,0,0,32,1
62177,SC,12,2186,0,0,0,0,0,28,1
62178,SC,12,2194,0,0,0,0,0,24,1
62179,SC,12,2208,0,0,0,0,0,24,1
62180,SC,12,2216,0,0,0,0,0,28,1
62181,SC,12,2224,0,0,0,0,0,16,1
62182,SC,12,2232,0,0,0,0,0,16,1
62183,SC,12,2364,0,0,0,0,0,4,1
62184,SC,12,2380,0,0,0,0,0,6,1
62185,SC,12,2399,0,0,0,0,0,3,1
62186,SC,12,2429,0,0,0,0,0,8,1
62187,SC,13,1287,0,0,0,0,0,28,1
62188,SC,13,1295,0,0,0,0,0,75,1
62189,SC,13,1309,0,0,0,0,0,36,1
62190,SC,13,1317,0,0,0,0,0,32,1
62191,SC,13,1325,0,0,0,0,0,68,1
62192,SC,13,1333,0,0,0,0,0,52,1
62193,SC,13,1341,0,0,0,0,0,24,1
62194,SC,13,1350,0,0,0,0,0,44,1
62195,SC,13,1368,0,0,0,0,0,8,1
62196,SC,13,1376,0,0,0,0,0,8,1
62197,SC,13,1384,0,0,0,0,0,16,1
62198,SC,13,1392,0,0,0,0,0,46,1
62199,SC,13,1406,0,0,0,0,0,8,1
62200,SC,13,1414,0,0,0,0,0,8,1
62201,SC,13,1422,0,0,0,0,0,40,1
62202,SC,13,1546,0,0,0,0,0,92,1
62203,SC,13,1554,0,0,0,0,0,12,1
62204,SC,13,1562,0,0,0,0,0,68,1
62205,SC,13,1570,0,0,0,0,0,72,1
62206,SC,13,1589,0,0,0,0,0,28,1
62207,SC,13,1597,0,0,0,0,0,36,1
62208,SC,13,1619,0,0,0,0,0,52,1
62209,SC,13,1627,0,0,0,0,0,8,1
62210,SC,13,1635,0,0,0,0,0,44,1
62211,SC,13,1643,0,0,0,0,0,8,1
62212,SC,13,1651,0,0,0,0,0,47,1
62213,SC,13,1660,0,0,0,0,0,12,1
62214,SC,13,1678,0,0,0,0,0,8,1
62215,SC,13,1686,0,0,0,0,0,4,1
62216,SC,13,1716,0,0,0,0,0,28,1
62217,SC,13,1724,0,0,0,0,0,8,1
62218,SC,13,1732,0,0,0,0,0,44,1
62219,SC,13,1740,0,0,0,0,0,36,1
62220,SC,13,1759,0,0,0,0,0,32,1
62221,SC,13,1767,0,0,0,0,0,36,1
62222,SC,13,1775,0,0,0,0,0,35,1
62223,SC,13,1783,0,0,0,0,0,27,1
62224,SC,13,1791,0,0,0,0,0,56,1
62225,SC,13,1805,0,0,0,0,0,28,1
62226,SC,13,1813,0,0,0,0,0,28,1
62227,SC,13,1821,0,0,0,0,0,28,1
62228,SC,13,1864,0,0,0,0,0,36,1
62229,SC,13,1899,0,0,0,0,0,24,1
62230,SC,13,1902,0,0,0,0,0,12,1
62231,SC,13,1910,0,0,0,0,0,3,1
62232,SC,14,1015,12,142,0,4,64,0,4
62233,SC,14,1023,0,27,0,0,20,0,2
62234,SC,14,1031,0,24,0,4,8,0,3
62235,SC,14,1040,3,0,0,0,26,0,2
62236,SC,14,1058,0,0,0,0,19,0,1
62237,SC,14,1066,0,0,0,0,11,0,1
62238,SC,14,1074,0,0,0,0,8,0,1
62239,SC,14,1082,0,0,0,0,9,0,1
62240,SC,14,1104,0,0,0,0,8,0,1
62241,SC,14,1120,16,0,0,0,8,0,2
62242,SC,14,1147,0,28,0,0,0,0,1
62243,SC,14,1155,0,0,0,0,3,0,1
62244,SC,14,1180,4,28,0,0,0,0,2
62245,SC,14,1228,0,16,0,0,0,0,1
62246,SC,14,1236,0,0,0,0,3,0,1
62247,SC,14,1244,0,23,0,4,0,0,2
62248,SC,15,1015,4,35,0,0,63,0,3
62249,SC,15,1023,0,4,0,0,34,0,2
62250,SC,15,1031,4,23,0,0,20,0,3
62251,SC,15,1040,0,0,0,0,15,0,1
62252,SC,15,1058,7,36,0,0,12,0,3
62253,SC,15,1066,20,48,0,0,27,0,3
62254,SC,15,1074,0,0,0,0,11,0,1
62255,SC,15,1082,16,36,0,0,19,0,3
62256,SC,15,1090,12,12,0,0,12,0,3
62257,SC,15,1104,0,8,0,0,8,0,2
62258,SC,15,1112,0,28,0,0,11,0,2
62259,SC,15,1120,4,4,0,0,11,0,3
62260,SC,15,1139,0,4,0,0,8,0,2
62261,SC,15,1147,0,0,0,0,11,0,1
62262,SC,15,1155,0,24,0,0,7,0,2
62263,SC,15,1163,0,0,0,0,6,0,1
62264,SC,15,1171,8,8,0,0,0,0,2
62265,SC,15,1198,8,27,0,0,6,0,3
62266,SC,15,1210,0,0,0,0,4,0,1
62267,SC,15,1228,0,0,0,0,4,0,1
62268,SC,15,1236,4,27,0,0,4,0,3
62269,SC,15,1244,0,24,0,0,0,0,1
62270,SC,15,1252,4,12,0,0,0,0,2
62271,SC,15,1260,4,19,0,0,0,0,2
62272,SC,15,1287,0,4,0,0,4,0,2
62273,SC,15,1295,0,20,0,0,0,0,1
62274,SC,15,1309,4,4,0,0,0,0,2
62275,SC,15,1317,4,12,0,0,0,0,2
62276,SC,15,1333,4,0,0,0,0,0,1
62277,SC,16,1023,0,0,0,0,0,16,1
62278,SC,16,1040,0,0,0,0,0,56,1
62279,SC,16,1082,0,0,0,0,0,68,1
62280,SC,16,1112,0,0,0,0,0,44,1
62281,SC,16,1147,0,0,0,0,0,8,1
62282,SC,16,1180,0,0,0,0,0,24,1
62283,SC,16,1210,0,0,0,0,0,68,1
62284,SC,16,1236,0,0,0,0,0,16,1
62285,SC,16,1350,0,0,0,0,0,56,1
62286,SC,16,1449,0,0,0,0,0,101,1
62287,SC,16,1503,0,0,0,0,0,34,1
62288,SC,16,1520,0,0,0,0,0,11,1
62289,SC,16,1538,0,0,0,0,0,31,1
62290,SC,16,1554,0,0,0,0,0,30,1
62291,SC,16,1562,0,0,0,0,0,24,1
62292,SC,16,1570,0,0,0,0,0,16,1
62293,SC,16,1589,0,0,0,0,0,32,1
62294,SC,16,1597,0,0,0,0,0,34,1
62295,SC,16,1600,0,0,0,0,0,44,1
62296,SC,16,1627,0,0,0,0,0,12,1
62297,SC,16,1635,0,0,0,0,0,20,1
62298,SC,17,1015,0,0,0,0,0,32,1
62299,SC,17,1023,0,0,0,0,0,84,1
62300,SC,17,1031,0,0,0,0,0,23,1
62301,SC,17,1040,0,0,0,0,0,49,1
62302,SC,17,1058,0,0,0,0,0,20,1
62303,SC,17,1066,0,0,0,0,0,98,1
62304,SC,17,1074,0,0,0,0,0,11,1
62305,SC,17,1082,0,0,0,0,0,40,1
62306,SC,17,1104,0,0,0,0,0,8,1
62307,SC,17,1120,0,0,0,0,0,14,1
62308,SC,17,1180,0,0,0,0,0,8,1
62309,SC,17,1198,0,0,0,0,0,4,1
62310,SC,17,1228,0,0,0,0,0,35,1
62311,SC,17,1252,0,0,0,0,0,27,1
62312,SC,17,1309,0,0,0,0,0,47,1
62313,SC,17,1368,0,0,0,0,0,36,1
62314,SC,17,1376,0,0,0,0,0,35,1
62315,SC,17,1392,0,0,0,0,0,11,1
62316,SC,17,1465,0,0,0,0,0,50,1
62317,SC,17,1481,0,0,0,0,0,48,1
62318,SC,17,1538,0,0,0,0,0,16,1
62319,SC,17,1716,0,0,0,0,0,12,1
62320,SC,17,1767,0,0,0,0,0,4,1
62321,SC,17,1775,0,0,0,0,0,28,1
62322,SC,17,1953,0,0,0,0,0,27,1
62323,SC,17,1996,0,0,0,0,0,12,1
62324,SC,17,2003,0,0,0,0,0,27,1
62325,SC,17,2011,0,0,0,0,0,19,1
62326,SC,17,2020,0,0,0,0,0,20,1
62327,SC,17,2070,0,0,0,0,0,2,1
62328,SC,18,1023,0,0,24,0,45,0,2
62329,SC,18,1031,0,0,0,0,23,0,1
62330,SC,18,1040,0,0,24,0,23,0,2
62331,SC,18,1058,0,0,21,0,0,0,1
62332,SC,18,1066,4,0,12,0,0,0,2
62333,SC,18,1074,0,0,8,0,4,0,2
62334,SC,18,1090,0,0,3,0,0,0,1
62335,SC,18,1104,0,0,4,0,0,0,1
62336,SC,18,1112,0,0,4,0,0,0,1
62337,SC,18,1120,0,0,3,0,12,0,2
62338,SC,18,1139,0,0,27,0,4,0,2
62339,SC,18,1147,4,0,21,0,8,0,3
62340,SC,18,1155,0,0,3,0,0,0,1
62341,SC,18,1163,0,0,4,0,0,0,1
62342,SC,18,1228,0,0,0,0,16,0,1
62343,SC,18,1236,0,0,19,0,0,0,1
62344,SC,18,1252,0,0,3,0,0,0,1
62345,SC,18,1260,0,0,31,0,0,0,1
62346,SC,18,1279,0,0,19,0,0,0,1
62347,SC,18,1287,4,0,0,0,8,0,2
62348,SC,18,1295,0,0,12,0,4,0,2
62349,SC,18,1422,0,0,0,0,12,0,1
62350,SC,18,1473,0,0,4,0,3,0,2
62351,SC,18,1481,8,0,12,0,0,0,2
62352,SC,18,1490,0,0,7,0,0,0,1
62353,SC,18,1511,0,0,0,0,12,0,1
62354,SC,18,1520,0,0,11,0,0,0,1
62355,SC,18,1570,0,0,3,0,0,0,1
62356,SC,18,1600,0,0,0,0,12,0,1
62357,SC,18,1619,0,0,8,0,0,0,1
62358,SC,18,1643,4,0,0,0,4,0,2
62359,SC,18,1651,0,0,4,0,0,0,1
62360,SC,18,1686,0,0,3,0,0,0,1
62361,SC,19,1015,0,0,0,0,0,44,1
62362,SC,19,1023,0,0,0,0,0,63,1
62363,SC,19,1066,0,0,0,0,0,48,1
62364,SC,19,1082,0,0,0,0,0,28,1
62365,SC,19,1147,0,0,0,0,0,68,1
62366,SC,19,1155,0,0,0,0,0,35,1
62367,SC,19,1180,0,0,0,0,0,31,1
62368,SC,19,1198,0,0,0,0,0,80,1
62369,SC,19,1228,0,0,0,0,0,36,1
62370,SC,19,1252,0,0,0,0,0,56,1
62371,SC,19,1481,0,0,0,0,0,52,1
62372,SC,19,1724,0,0,0,0,0,58,1
62373,SC,19,1996,0,0,0,0,0,4,1
62374,SC,19,2119,0,0,0,0,0,19,1
62375,SC,19,2186,0,0,0,0,0,60,1
62376,SC,19,2364,0,0,0,0,0,40,1
62377,SC,19,2380,0,0,0,0,0,44,1
62378,SC,19,2399,0,0,0,0,0,68,1
62379,SC,19,2402,0,0,0,0,0,32,1
62380,SC,19,2429,0,0,0,0,0,32,1
62381,SC,19,2437,0,0,0,0,0,40,1
62382,SC,19,2445,0,0,0,0,0,24,1
62383,SC,19,2496,0,0,0,0,0,32,1
62384,SC,20,1015,0,14,0,0,12,0,2
62385,SC,20,1023,4,4,0,0,12,0,3
62386,SC,20,1031,0,7,0,0,4,0,2
62387,SC,20,1040,0,20,0,0,4,0,2
62388,SC,20,1058,0,36,0,0,8,0,2
62389,SC,20,1066,3,8,0,0,7,0,3
62390,SC,20,1074,0,20,0,0,4,0,2
62391,SC,20,1082,0,16,0,0,4,0,2
62392,SC,20,1090,0,12,0,0,4,0,2
62393,SC,20,1104,0,32,0,0,12,0,2
62394,SC,20,1112,0,4,0,0,12,0,2
62395,SC,20,1120,0,0,0,0,20,0,1
62396,SC,20,1139,8,32,0,0,4,0,3
62397,SC,20,1147,0,0,0,0,16,0,1
62398,SC,20,1155,0,4,0,0,4,0,2
62399,SC,20,1163,0,0,0,0,4,0,1
62400,SC,20,1171,0,0,0,0,4,0,1
62401,SC,20,1180,0,0,0,0,4,0,1
62402,SC,20,1198,0,0,0,0,4,0,1
62403,SC,20,1244,8,20,0,0,0,0,2
62404,SC,20,1287,4,32,0,0,0,0,2
62405,SC,20,1309,0,0,0,0,8,0,1
62406,SC,20,1317,0,0,0,0,8,0,1
62407,SC,20,1341,0,4,0,0,8,0,2
62408,SC,20,1368,0,8,0,0,0,0,1
62409,SC,20,1376,0,4,0,0,0,0,1
62410,SC,20,1406,0,0,0,0,8,0,1
62411,SC,20,1422,0,0,0,0,4,0,1
62412,SC,20,1449,0,0,0,0,4,0,1
62413,SC,20,1457,0,0,0,0,4,0,1
62414,SC,20,1473,0,0,0,0,4,0,1
62415,SC,20,1503,0,0,0,0,4,0,1
62416,SC,20,1511,0,4,0,0,0,0,1
62417,SC,20,1520,0,8,0,0,0,0,1
62418,SC,20,1538,0,4,0,0,0,0,1
62419,SC,20,1546,0,15,0,0,0,0,1
62420,SC,20,1562,0,0,0,0,4,0,1
62421,SC,21,1015,0,0,0,0,0,8,1
62422,SC,21,1023,0,0,0,0,0,17,1
62423,SC,21,1040,0,0,0,0,0,19,1
62424,SC,21,1058,0,0,0,0,0,8,1
62425,SC,21,1066,0,0,0,0,0,24,1
62426,SC,21,1074,0,0,0,0,0,4,1
62427,SC,21,1082,0,0,0,0,0,4,1
62428,SC,21,1171,0,0,0,0,0,48,1
62429,SC,21,1198,0,0,0,0,0,31,1
62430,SC,21,1201,0,0,0,0,0,38,1
62431,SC,21,1210,0,0,0,0,0,47,1
62432,SC,21,1465,0,0,0,0,0,52,1
62433,SC,21,1546,0,0,0,0,0,59,1
62434,SC,21,1554,0,0,0,0,0,48,1
62435,SC,21,1740,0,0,0,0,0,48,1
62436,SC,21,1759,0,0,0,0,0,32,1
62437,SC,21,1805,0,0,0,0,0,12,1
62438,SC,21,1902,0,0,0,0,0,60,1
62439,SC,21,1929,0,0,0,0,0,50,1
62440,SC,21,2445,0,0,0,0,0,28,1
62441,SC,21,2453,0,0,0,0,0,24,1
62442,SC,21,2496,0,0,0,0,0,4,1
62443,SC,21,2534,0,0,0,0,0,15,1
62444,SC,22,1015,4,0,8,0,39,0,3
62445,SC,22,1023,0,0,16,0,32,0,2
62446,SC,22,1031,0,0,24,0,16,0,2
62447,SC,22,1040,4,0,36,0,15,0,3
62448,SC,22,1074,4,0,12,0,20,0,3
62449,SC,22,1082,4,0,35,0,4,0,3
62450,SC,22,1112,0,0,16,0,8,0,2
62451,SC,22,1120,0,0,0,0,4,0,1
62452,SC,22,1139,0,0,4,0,0,0,1
62453,SC,22,1147,0,0,10,0,0,0,1
62454,SC,22,1155,0,0,4,0,0,0,1
62455,SC,22,1163,0,0,4,0,0,0,1
62456,SC,22,1171,0,0,4,0,8,0,2
62457,SC,22,1198,0,0,4,0,0,0,1
62458,SC,22,1201,0,0,4,0,0,0,1
62459,SC,22,1236,4,0,4,0,4,0,3
62460,SC,22,1244,0,0,0,0,4,0,1
62461,SC,22,1252,0,0,16,0,4,0,2
62462,SC,22,1260,0,0,8,0,0,0,1
62463,SC,22,1287,0,0,3,0,0,0,1
62464,SC,22,1295,0,0,0,0,4,0,1
62465,SC,22,1325,0,0,0,0,3,0,1
62466,SC,22,1376,0,0,4,0,4,0,2
62467,SC,22,1384,0,0,4,0,0,0,1
62468,SC,22,1392,0,0,3,0,0,0,1
62469,SC,22,1406,0,0,4,0,0,0,1
62470,SC,22,1414,0,0,4,0,0,0,1
62471,SC,22,1465,0,0,8,0,0,0,1
62472,SC,22,1481,0,0,4,0,0,0,1
62473,SC,22,1490,0,0,3,0,0,0,1
62474,SC,22,1511,4,0,24,0,12,0,3
62475,SC,22,1520,0,0,0,0,3,0,1
62476,SC,22,1538,0,0,3,0,0,0,1
62477,SC,22,1546,4,0,7,0,4,0,3
62478,SC,22,1562,4,0,4,0,0,0,2
62479,SC,22,1597,3,0,0,0,0,0,1
62480,SC,23,1015,0,3,0,0,67,0,2
62481,SC,23,1023,0,28,0,0,24,0,2
62482,SC,23,1031,0,22,0,0,0,0,1
62483,SC,23,1040,0,8,0,0,0,0,1
62484,SC,23,1058,0,12,0,0,0,0,1
62485,SC,23,1066,0,4,0,0,0,0,1
62486,SC,23,1074,0,8,0,0,0,0,1
62487,SC,23,1082,0,19,0,0,0,0,1
62488,SC,23,1090,0,4,0,0,0,0,1
62489,SC,23,1104,4,8,0,0,0,0,2
62490,SC,23,1112,0,8,0,0,0,0,1
62491,SC,23,1120,0,8,0,0,0,0,1
62492,SC,23,1139,4,7,0,0,0,0,2
62493,SC,23,1147,0,4,0,0,0,0,1
62494,SC,23,1155,0,4,0,0,0,0,1
62495,SC,23,1163,4,12,0,0,0,0,2
62496,SC,23,1180,0,4,0,0,0,0,1
62497,SC,23,1198,0,4,0,0,0,0,1
62498,SC,23,1228,0,0,0,0,40,0,1
62499,SC,23,1236,0,8,0,0,0,0,1
62500,SC,23,1244,0,19,0,0,0,0,1
62501,SC,23,1252,0,12,0,0,24,0,2
62502,SC,23,1260,0,12,0,0,0,0,1
62503,SC,23,1279,0,4,0,0,0,0,1
62504,SC,23,1309,8,0,0,0,0,0,1
62505,SC,23,1317,0,4,0,0,0,0,1
62506,SC,24,1015,0,0,0,0,0,60,1
62507,SC,24,1023,0,0,0,0,0,60,1
62508,SC,24,1040,0,0,0,0,0,4,1
62509,SC,24,1058,0,0,0,0,0,4,1
62510,SC,24,1090,0,0,0,0,0,11,1
62511,SC,24,1112,0,0,0,0,0,4,1
62512,SC,24,1120,0,0,0,0,0,90,1
62513,SC,24,1139,0,0,0,0,0,48,1
62514,SC,24,1147,0,0,0,0,0,42,1
62515,SC,24,1198,0,0,0,0,0,60,1
62516,SC,24,1201,0,0,0,0,0,4,1
62517,SC,24,1210,0,0,0,0,0,76,1
62518,SC,24,1252,0,0,0,0,0,64,1
62519,SC,24,1279,0,0,0,0,0,16,1
62520,SC,24,1287,0,0,0,0,0,52,1
62521,SC,24,1325,0,0,0,0,0,28,1
62522,SC,24,1341,0,0,0,0,0,88,1
62523,SC,24,1368,0,0,0,0,0,84,1
62524,SC,24,1406,0,0,0,0,0,15,1
62525,SC,24,1414,0,0,0,0,0,40,1
62526,SC,24,1457,0,0,0,0,0,20,1
62527,SC,24,1473,0,0,0,0,0,52,1
62528,SC,24,1503,0,0,0,0,0,79,1
